1521410551439.59,8.24778690002859E-06,0,0,0.003944068,-0.01645475,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410551520.37,2.37938409554772E-05,0,0,0.003722028,-0.01645482,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410551599.27,6.99324446031824E-06,0,0,0.004063466,-0.01645472,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410551668.54,1.16827228339389E-05,0,0,0.003490066,-0.01645476,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410551751.71,1.4320771151688E-05,0,0,0.003700975,-0.01645484,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410551834.61,1.63920994964428E-05,0,0,0.003986892,-0.01645477,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410551915.38,5.01470967719797E-06,0,0,0.004840714,-0.01645471,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410551983.92,2.249673998449E-05,0,0,0.004034175,-0.01645483,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552068.03,2.92407814413309E-05,0,0,0.004009292,-0.01645485,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552152.05,9.34059789869934E-06,0,0,0.004187261,-0.0164548,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552242.57,2.20427937165368E-06,0,0,0.003825036,-0.01645484,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552315.78,1.41430218718597E-06,0,0,0.003002874,-0.01645484,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552400.02,0.0135658249258995,0,0.002662782,0.003205666,-0.0164554,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552469.92,0.152300703525543,0,0.02202855,0.9933913,-0.01645812,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552550.12,0.0909899890422821,0,0.05107721,9.84716,-0.01645789,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552618,0.260177230834961,0,0.08012586,20.94514,-0.01646157,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552685.28,0.538751363754272,0,0.1091745,35.78344,-0.01646635,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552752.01,0.878995990753174,0,0.1382232,68.97087,-0.01647349,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552835.21,1.1200439453125,0,0.1285403,118.1035,-0.01647695,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552901.98,1.39121561050415,0,0.1285403,159.9785,-0.01647787,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410552968.58,1.62582607269287,0,0.1285403,204.2919,-0.01647526,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553052.93,1.94104804992676,0,0.1285403,284.8959,-0.01647088,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553125.18,2.24178256988525,0,0.1285403,333.0926,-0.01646994,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553202.51,2.47428970336914,0,0.1285403,396.8486,-0.01646596,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553275.13,2.78398113250732,0,0.1285403,464.0081,-0.01646652,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553352.23,3.12779064178467,0,0.1382232,529.4384,-0.01646557,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553435.06,3.41082267761231,0,0.1382232,597.0444,-0.01646422,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553502.04,3.63325157165527,0,0.1382232,647.5684,-0.01646337,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553569.02,3.89814987182617,0,0.1382232,699.6372,-0.01646326,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553652.27,4.31841049194336,0,0.1382232,785.4267,-0.01646151,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553735.42,4.57681999206543,0,0.1382232,852.2071,-0.01645714,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553802.39,4.89619483947754,0,0.1382232,905.1682,-0.01645899,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553884.95,5.12754173278809,0,0.1382232,977.9583,-0.01645795,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410553952.2,5.42757949829102,0,0.1285403,1044.109,-0.01645271,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554019.63,5.64558143615723,0,0.1285403,1093.847,-0.01645119,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554101.27,5.94278144836426,0,0.1285403,1158.559,-0.01644924,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554168.82,6.15515899658203,0,0.1382232,1208.368,-0.01645004,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554251.1,6.52480850219727,0,0.1382232,1292.932,-0.0164513,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554334.5,6.78521041870117,0,0.1575889,1359.349,-0.01644843,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554417.4,7.1012825012207,0,0.1575889,1422.157,-0.01644435,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554484.99,7.38733901977539,0,0.1575889,1472.448,-0.01644569,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554552.77,7.7195068359375,0,0.1575889,1543.188,-0.01644747,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554634.5,8.0559211730957,0,0.1575889,1615.334,-0.01644833,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554702.26,8.3599250793457,0,0.1672718,1671.677,-0.01645062,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554769.72,8.64597930908203,0,0.1672718,1729.835,-0.01645236,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554852.51,9.09312286376953,0,0.1963205,1830.26,-0.01645417,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410554934.2,9.49681930541992,0,0.1866376,1913.472,-0.01645563,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555002.06,9.82789306640625,0,0.1866376,1976.665,-0.01645677,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555084.95,10.221378326416,0,0.1963205,2062.996,-0.01645775,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555170.65,10.6255302429199,0,0.2060034,2150.234,-0.01645886,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555251.56,11.1444190979004,0,0.1963205,2262.183,-0.01646097,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555327.24,11.4457397460938,0,0.1963205,2329.78,-0.01646172,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555402.67,11.8504325866699,0,0.1963205,2419.925,-0.01646311,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555471.45,12.2390533447266,0,0.1963205,2509.667,-0.01646459,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555552.14,12.6298469543457,0,0.1963205,2598.349,-0.01646689,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555619.06,12.9213638305664,0,0.1963205,2664.485,-0.01646901,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555701.04,13.3184722900391,0,0.2060034,2752.511,-0.01647259,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555770.01,13.6236618041992,0,0.2060034,2818.824,-0.01647572,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555852.16,14.1283935546875,0,0.2060034,2930.212,-0.01648155,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410555919.65,14.4296569824219,0,0.2060034,2997.274,-0.01648485,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556002.87,14.8335510253906,0,0.2156862,3086.694,-0.01648919,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556086.39,15.2311462402344,0,0.2060034,3176.366,-0.01648607,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556168.73,15.6298538208008,0,0.2060034,3265.752,-0.01648707,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556236.45,16.0421844482422,0,0.2156862,3355.352,-0.01649111,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556321.04,16.4524917602539,0,0.2156862,3445.765,-0.01649633,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556402.83,16.9601623535156,0,0.2737836,3538.707,-0.01650396,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556469.89,17.3882431030273,0,0.2834665,3615.001,-0.01651156,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556547.6,17.9508438110352,0,0.2834665,3724.073,-0.01652021,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556615.99,18.4695449829102,0,0.2641007,3837.681,-0.0165253,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556699.02,18.9600158691406,0,0.2447349,3951.403,-0.01652781,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556765.91,19.3048690795898,0,0.2447349,4034.936,-0.01652868,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556836.2,19.7674606323242,0,0.2447349,4143.882,-0.01653021,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556919.05,20.2203353881836,0,0.2447349,4250.419,-0.01653226,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410556999.49,20.6695831298828,0,0.2447349,4354.968,-0.01653246,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557067.58,21.0085296630859,0,0.2544178,4432.326,-0.01653293,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557150.19,21.4591354370117,0,0.2447349,4535.061,-0.01653516,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557233.34,21.9912521362305,0,0.235052,4661.338,-0.01653822,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557301.51,22.2953918457031,0,0.2253691,4735.054,-0.01653949,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557386.13,22.6795959472656,0,0.2253691,4570.189,-0.01654042,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557469.47,23.0401306152344,0,0.2060034,3638.704,-0.01654095,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557548.39,23.3676193237305,0,0.1866376,3044.655,-0.01654092,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557615.68,23.6464797973633,0,0.1866376,2669.752,-0.01653942,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557682.55,23.83974609375,0,0.1672718,2485.118,-0.0165382,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557749.18,24.0140914916992,0,0.1769547,2357.543,-0.01653644,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557833.73,24.3135757446289,0,0.1769547,2231.369,-0.01653421,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410557916.72,24.5425033569336,0,0.1769547,2181.58,-0.01653257,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558000.13,24.781819152832,0,0.1769547,2160.476,-0.01653057,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558067.16,24.961555480957,0,0.1672718,2157.615,-0.01652881,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558151.62,25.2417587280273,0,0.1769547,2168.168,-0.01652621,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558234.83,25.4686981201172,0,0.1672718,2185.7,-0.01652955,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558314.98,25.6907348632813,0,0.1672718,2208.296,-0.01653263,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558406.98,25.9038421630859,0,0.1672718,2233.833,-0.01653349,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558483,26.1146606445313,0,0.1672718,2261.009,-0.01653297,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558549.39,26.2775421142578,0,0.1672718,2282.193,-0.0165326,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558632.53,26.5366271972656,0,0.1672718,2318.284,-0.01653136,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558701.23,26.6908020019531,0,0.1672718,2340.107,-0.01653033,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558769,26.8437683105469,0,0.1672718,2361.97,-0.0165292,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558837.16,27.0454345703125,0,0.1672718,2391.071,-0.01652436,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558910.82,27.1946014404297,0,0.1672718,2412.802,-0.01652546,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410558988.76,27.391748046875,0,0.1672718,2441.563,-0.01653165,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559067.54,27.5887664794922,0,0.1672718,2470.116,-0.01654368,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559149.5,27.7909729003906,0,0.1672718,2498.57,-0.01655571,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559233.47,28.0342376708984,0,0.1672718,2534.178,-0.01656627,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559301.44,28.1851287841797,0,0.1672718,2555.4,-0.01656986,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559385.54,28.3760986328125,0,0.1672718,2583.672,-0.01657082,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559471.26,28.6094482421875,0,0.1672718,2618.421,-0.01656389,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559551.41,28.7937591552734,0,0.1672718,2645.716,-0.01655239,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559634.41,28.8881072998047,0,0.1769547,2673.648,-0.0164842,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559702.11,29.1186370849609,0,0.1769547,2686.115,-0.01651086,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559784.33,28.6851104736328,0,0.1769547,2721.368,-0.01649696,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521410559852.21,30.0231750488281,0,0.1866376,2741.315,-0.01650201,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
