1520612301.24,40 kph,48.6274509804 percent,None,2665.0 revolutions_per_minute,11.625,-4.1875,-32.5625,0,0,0,0,-31.1875,-0.875,-22.5625,0.0466666666667,-0.0544444444444,-0.0655555555556,0.54,0.5,-0.5
1520612301.41,40 kph,None,23.137254902 percent,2691.0 revolutions_per_minute,12.3125,-4.1875,-32.8125,0,0,0,0,-31.1875,-0.5,-20.875,0.0266666666667,-0.0255555555556,-0.0822222222222,-0.26,0.76,-0.53
1520612301.58,41 kph,50.1960784314 percent,23.137254902 percent,2712.0 revolutions_per_minute,13.1875,-4.375,-32.6875,0,0,0,0,-30.0,-2.25,-21.25,-0.0444444444444,-0.00333333333333,-0.0933333333333,0.12,0.46,0.64
1520612301.73,None,48.6274509804 percent,None,None,13.9375,-4.8125,-32.3125,0,0,0,0,-30.0625,-1.1875,-21.5,0.0811111111111,-0.0111111111111,-0.0744444444444,0.02,-0.13,-0.58
1520612301.86,41 kph,51.7647058824 percent,23.9215686275 percent,2737.0 revolutions_per_minute,14.375,-4.75,-32.3125,0,0,0,0,-29.0625,-3.1875,-21.1875,-0.0966666666667,-0.0433333333333,-0.0477777777778,0.25,0.83,2.0
1520612302.03,42 kph,50.1960784314 percent,23.9215686275 percent,2767.0 revolutions_per_minute,15.0625,-5.0625,-32.375,0,0,0,0,-27.75,-1.875,-21.0625,0.0155555555556,0.0577777777778,-0.122222222222,0.51,0.81,-0.33
1520612302.19,42 kph,53.3333333333 percent,23.5294117647 percent,2589.0 revolutions_per_minute,15.8125,-5.6875,-32.4375,0,0,0,0,-26.75,-2.6875,-21.0,-0.07,-0.0655555555556,-0.05,0.04,0.13,-0.42
1520612302.35,42 kph,53.3333333333 percent,23.137254902 percent,2418.0 revolutions_per_minute,16.125,-5.0625,-32.3125,0,0,0,0,-27.5,-3.25,-22.25,-0.0788888888889,-0.08,-0.00111111111111,0.32,0.63,2.64
1520612302.51,43 kph,55.2941176471 percent,23.137254902 percent,2213.0 revolutions_per_minute,16.375,-4.625,-32.125,0,0,0,0,-26.6875,-3.5,-20.5,-0.0288888888889,-0.0133333333333,-0.0344444444444,-0.22,0.05,0.05
1520612302.68,43 kph,55.6862745098 percent,None,2178.0 revolutions_per_minute,16.875,-5.0,-32.0625,0,0,0,0,-27.1875,-3.1875,-21.1875,0.0144444444444,0.00888888888889,-0.0555555555556,0.47,-0.34,-0.63
