1521409850355.52,3.56820470187813E-05,0,0,0.00931818,0.0007340724,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850422.65,3.95039649447426E-05,0,0,0.009125629,0.0007340882,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850505.56,3.98290634620935E-05,0,0,0.009721628,0.000734145,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850589.46,3.04076122120023E-05,0,0,0.009843152,0.0007342037,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850658.29,3.71890113456175E-05,0,0,0.00962695,0.0007341077,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850740.56,2.96193902613595E-05,0,0,0.01067245,0.0007341385,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850821.71,3.43144871294498E-05,0,0,0.009835901,0.0007341953,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850888.79,3.1196721829474E-05,0,0,0.009659247,0.0007341562,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409850958.58,3.38280049618334E-05,0,0,0.009912348,0.0007340845,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851048.15,2.96611455269158E-05,0,0,0.009604705,0.0007341227,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851121.28,3.89160442864522E-05,0,0,0.01001005,0.0007341646,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851188.2,3.05522931739688E-05,0,0,0.009537226,0.0007341999,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851254.91,3.20364080835134E-05,0,0,0.009202201,0.0007342084,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851324.63,3.50870919646695E-05,0,0,0.009300143,0.0007342223,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851408.45,6.23436877503991E-05,0,0,0.009290604,0.0007340798,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851493.69,3.3378170337528E-05,0,0,0.009991339,0.0007341264,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851571.97,3.28239897498861E-05,0,0,0.009661911,0.000734131,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851654.2,3.50707938196138E-05,0,0,0.009326289,0.0007341022,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851723.22,3.4875629353337E-05,0,0,0.00915716,0.0007340891,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851804.21,3.46656743204221E-05,0,0,0.009014077,0.0007340873,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851871.2,3.15152865368873E-05,0,0,0.008799131,0.0007342493,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409851938.16,3.23649757774547E-05,0,0,0.008714411,0.0007342493,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852005.05,3.16298130201176E-05,0,0,0.008839631,0.0007341897,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852092.96,3.19529790431261E-05,0,0,0.008769113,0.0007341944,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852176.11,3.19357874104753E-05,0,0,0.008862755,0.0007341822,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852259.18,3.66443389793858E-05,0,0,0.008673793,0.0007341543,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852338.02,2.99768638797104E-05,0,0,0.009752501,0.0007341683,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852404.99,2.99039063975215E-05,0,0,0.009313854,0.0007342158,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852491.4,3.15775600029156E-05,0,0,0.009734942,0.0007341087,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852574.16,5.16133790370077E-05,0,0,0.009321491,0.0007341953,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852656.32,3.26741457683966E-05,0,0,0.01013236,0.000734199,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852723.46,3.09700844809413E-05,0,0,0.00994908,0.0007342046,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852821,3.06413101498038E-05,0,0,0.009367487,0.0007341664,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852888.45,0.249047875404358,0,0.409344,0.3382004,0.0007341375,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409852958.5,1.83787155151367,0,1,49.79447,0.0007322025,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853040.88,4.30126762390137,0,1,291.0945,0.0007424148,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853121.96,6.6914306640625,0,1,676.7278,0.0007522021,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853189.13,9.10827865600586,0,1,1151.213,0.0007705886,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853256.97,10.9243995666504,0,1,1547.532,0.0007885172,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853323.73,12.7235382080078,0,1,1967.796,0.0008002862,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853391.14,15.106396484375,0,1,2552.762,0.0008058267,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853471.93,17.4712448120117,0,1,3155.385,0.0008072378,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853540.23,19.23232421875,0,1,3614.159,0.0007998458,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853607.84,21.5647064208984,0,1,4230.61,0.0007862333,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853689.19,23.8791351318359,0,1,4874.513,0.0007741138,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853756.82,25.603271484375,0,1,4236.203,0.000766684,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853825.61,27.3171997070313,0,1,3850.806,0.0007617192,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853911.03,29.7257415771484,0,1,3596.053,0.0007526245,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409853993.59,32.3433776855469,0,1,3604.494,0.0007665014,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854073.3,34.4977447509766,0,1,3744.948,0.0007927003,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854141.37,36.4832946777344,0,1,3908.473,0.000826689,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854225.22,38.5090484619141,0,1,4177.309,0.0008865696,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854308.51,41.1180023193359,0,1,4563.99,0.0009653801,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854376.19,42.8796661376953,0,1,4811.283,0.0009756306,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854457.27,45.0151641845703,0,1,5155.14,0.001042283,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854525.26,46.5472595214844,0,1,5261.284,0.001136784,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854607.78,49.2384704589844,0,1,4795.558,0.001253735,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854675.77,50.785107421875,0,1,4667.001,0.001294111,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854758.5,52.8704467773438,0,1,4609.73,0.001352581,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854826.82,54.9386474609375,0,1,4641.055,0.001453375,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854906.22,56.9934020996094,0,1,4729.923,0.001562764,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409854975.96,58.5289733886719,0,1,4821.721,0.001550129,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409855059.76,60.5445373535156,0,1,4966.509,0.001532397,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409855141.92,62.5446899414063,0,1,5128.223,0.001558997,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409855225.62,64.5298583984375,0,1,5300.505,0.001633127,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1521409855307.12,66.9887512207031,0,1,5524.504,0.001791893,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
