,date,speed,engine_load,throttle,heading,roll,pitch,sys,gyro,accel,mag,magx,magy,magz,gyrx,gyry,gyrz,linaccx,linaccy,linaxxz,time,time_diff
28,1517152794.38,88.0,0.1803921568627451,0.17647058823529413,5.875,-9.75,18.875,0.0,0.0,1.0,0.0,-7.875,-48.75,-33.6875,0.111111111111,-0.0177777777778,0.0022222222222199996,-0.09,0.32,-0.06,130.35000014305115,4.6600000858306885
29,1517152799.05,81.0,0.2,0.23529411764705882,5.6875,-11.0625,20.0,0.0,0.0,1.0,0.0,-5.25,-47.6875,-34.5625,0.0277777777778,-0.0211111111111,0.0,-0.06,0.4,-0.37,135.0199999809265,4.669999837875366
30,1517152803.72,78.0,0.5803921568627451,0.19215686274509805,6.0,-11.6875,19.8125,0.0,0.0,1.0,0.0,-4.0625,-47.1875,-33.25,-0.0311111111111,0.008888888888889999,0.0011111111111099998,0.0,0.15,-0.52,139.69000005722046,4.670000076293945
31,1517152808.35,76.0,0.1803921568627451,0.16862745098039217,5.5625,-12.625,19.5625,0.0,0.0,1.0,0.0,-5.0,-46.5625,-32.875,-0.0755555555556,0.04,0.00666666666667,0.09,0.25,-0.66,144.3199999332428,4.629999876022339
32,1517152813.02,74.0,0.21176470588235294,0.1450980392156863,5.75,-13.3125,20.125,0.0,0.0,1.0,0.0,-3.25,-45.25,-33.1875,-0.041111111111099996,0.032222222222199996,0.0033333333333300003,-0.35,-0.1,-0.63,148.99000000953674,4.670000076293945
33,1517152817.68,72.0,0.12549019607843137,0.1450980392156863,5.4375,-14.125,20.25,0.0,0.0,1.0,0.0,-4.75,-43.5,-31.5,0.0166666666667,-0.025555555555599997,0.0033333333333300003,-0.47,0.31,0.58,153.65000009536743,4.6600000858306885
34,1517152822.36,70.0,0.2235294117647059,0.17647058823529413,5.5625,-13.6875,20.5625,0.0,0.0,1.0,0.0,-1.5625,-40.75,-33.75,0.0377777777778,-0.0188888888889,-0.004444444444439999,0.0,0.12,0.19,158.32999992370605,4.679999828338623
35,1517152827.01,72.0,0.2901960784313726,0.23137254901960785,5.25,-12.0625,19.0625,0.0,0.0,1.0,0.0,-2.75,-40.5625,-32.1875,0.023333333333299996,0.013333333333299998,0.025555555555599997,-0.58,0.72,0.1,162.9800000190735,4.650000095367432
36,1517152831.66,73.0,0.12549019607843137,0.1450980392156863,5.75,-12.375,19.0625,0.0,0.0,1.0,0.0,-3.375,-40.0625,-33.1875,0.07111111111110001,-0.0033333333333300003,0.0177777777778,-0.56,0.86,0.24,167.63000011444092,4.650000095367432
37,1517152836.32,70.0,0.6980392156862745,0.21176470588235294,7.0,-11.8125,19.625,0.0,0.0,1.0,0.0,4.25,-42.6875,-28.5625,-0.0211111111111,-0.0022222222222199996,-0.0388888888889,-0.8,-0.71,1.02,172.28999996185303,4.659999847412109
38,1517152840.97,73.0,0.592156862745098,0.1843137254901961,7.4375,-11.1875,18.6875,0.0,0.0,1.0,0.0,5.5,-43.375,-29.5,-0.0277777777778,0.0022222222222199996,0.00777777777778,-0.21,0.3,0.03,176.94000005722046,4.650000095367432
39,1517152845.6,69.0,0.13725490196078433,0.1411764705882353,5.8125,-14.1875,17.625,0.0,0.0,1.0,0.0,-7.5,-56.6875,-30.1875,0.0511111111111,-0.005555555555560001,0.008888888888889999,-2.17,0.13,-0.37,181.5699999332428,4.629999876022339
40,1517152850.25,33.0,0.1803921568627451,0.16470588235294117,6.5625,-22.875,20.875,0.0,0.0,1.0,0.0,-9.875,-5.5625,-16.25,0.137777777778,0.133333333333,-0.363333333333,0.67,0.03,0.14,186.22000002861023,4.650000095367432
41,1517152854.91,36.0,0.8627450980392157,0.26666666666666666,93.0625,-2.0,31.625,0.0,0.0,1.0,0.0,-18.375,-3.25,-20.0,0.0,0.0022222222222199996,-0.0188888888889,-0.37,-1.45,1.07,190.88000011444092,4.6600000858306885
42,1517152859.65,58.0,0.23921568627450981,0.20784313725490197,94.3125,-3.25,20.75,0.0,0.0,1.0,0.0,-17.5625,-3.0625,-19.5,0.0888888888889,0.02,0.04666666666669999,-0.57,0.92,-0.36,195.62000012397766,4.740000009536743
43,1517152864.32,62.0,0.11764705882352941,0.2,92.75,-7.0625,20.1875,0.0,0.0,1.0,0.0,-16.375,-1.75,-20.6875,0.03,0.0033333333333300003,0.0011111111111099998,-0.85,-0.02,0.45,200.28999996185303,4.669999837875366
44,1517152868.98,60.0,0.10980392156862745,0.14901960784313725,92.6875,-8.8125,19.75,0.0,0.0,1.0,0.0,-19.25,-2.1875,-21.875,0.0144444444444,0.012222222222200001,0.011111111111099999,-0.24,0.95,-0.7,204.95000004768372,4.6600000858306885
45,1517152873.63,53.0,0.12941176470588237,0.1450980392156863,92.375,-11.5,20.625,0.0,0.0,1.0,0.0,-15.1875,-1.5625,-20.75,-0.0422222222222,0.01,0.0011111111111099998,-0.08,0.1,0.23,209.60000014305115,4.650000095367432
46,1517152878.29,46.0,0.13725490196078433,0.16470588235294117,92.1875,-12.4375,20.1875,0.0,0.0,1.0,0.0,-17.75,-2.6875,-20.75,-0.0333333333333,0.0288888888889,0.008888888888889999,-0.1,0.0,-0.4,214.25999999046326,4.659999847412109
47,1517152882.93,39.0,0.15294117647058825,0.1411764705882353,91.4375,-12.5625,19.8125,0.0,0.0,1.0,0.0,-20.875,1.0,-19.0,-0.0011111111111099998,-0.012222222222200001,-0.0011111111111099998,0.57,-0.18,0.3,218.90000009536743,4.640000104904175
48,1517152887.59,36.0,0.16470588235294117,0.1450980392156863,92.0,-9.625,19.4375,0.0,0.0,1.0,0.0,-16.75,-1.5,-20.5625,0.0511111111111,-0.02,-0.0022222222222199996,-0.36,0.23,0.14,223.55999994277954,4.659999847412109
49,1517152892.21,29.0,0.18823529411764706,0.1450980392156863,89.0,-13.3125,20.5,0.0,0.0,1.0,0.0,-18.375,-1.5625,-17.875,-0.0177777777778,0.00666666666667,-0.008888888888889999,-0.08,-0.27,0.06,228.1800000667572,4.620000123977661
50,1517152896.86,13.0,0.28627450980392155,0.1450980392156863,89.8125,-18.1875,22.25,0.0,0.0,1.0,0.0,-17.875,-0.375,-18.1875,-0.0144444444444,0.0011111111111099998,-0.00666666666667,0.24,0.04,0.09,232.82999992370605,4.6499998569488525
53,1517152910.8,2.0,0.2627450980392157,0.1411764705882353,91.875,-9.5,20.6875,0.0,0.0,1.0,0.0,-21.5,-62.1875,-38.5625,-0.0522222222222,0.0011111111111099998,-0.013333333333299998,0.26,-0.08,-0.38,246.7699999809265,13.940000057220459
58,1517152934.07,5.0,0.25098039215686274,0.1411764705882353,92.25,-9.625,20.875,0.0,0.0,1.0,0.0,-19.25,-62.5,-36.0625,-0.0033333333333300003,-0.0011111111111099998,0.0,-0.2,-0.19,-0.06,270.039999961853,23.269999980926514
59,1517152938.7,5.0,0.25098039215686274,0.1411764705882353,91.9375,-11.125,21.4375,0.0,0.0,1.0,0.0,-19.6875,-62.75,-38.0,-0.036666666666699994,0.0011111111111099998,-0.00777777777778,-0.12,-0.15,-0.42,274.67000007629395,4.630000114440918
60,1517152943.36,2.0,0.25098039215686274,0.1411764705882353,91.5,-12.6875,21.75,0.0,0.0,1.0,0.0,-20.75,-62.5,-36.5,0.0344444444444,0.0011111111111099998,0.00777777777778,0.17,-0.26,-0.4,279.32999992370605,4.659999847412109
61,1517152948.03,3.0,0.3568627450980392,0.1568627450980392,92.0,-10.375,21.25,0.0,0.0,1.0,0.0,-19.75,-62.75,-38.0625,0.0211111111111,-0.0022222222222199996,0.0033333333333300003,0.33,0.02,0.35,284.0,4.670000076293945
62,1517152952.69,15.0,0.396078431372549,0.19607843137254902,88.5,-7.1875,19.0,0.0,0.0,1.0,0.0,-9.875,-7.0,-17.375,-0.022222222222199998,-0.06,0.276666666667,-0.33,0.69,0.58,288.6600000858307,4.6600000858306885
63,1517152957.32,31.0,0.7137254901960784,0.23137254901960785,14.3125,-2.9375,12.625,0.0,0.0,1.0,0.0,4.375,8.875,-8.375,-0.04,-0.01,-0.012222222222200001,-0.44,-0.64,-1.52,293.289999961853,4.629999876022339
64,1517152961.99,42.0,0.29411764705882354,0.1568627450980392,6.5,-7.5625,18.1875,0.0,0.0,1.0,0.0,5.875,10.0625,-9.6875,0.025555555555599997,-0.0677777777778,-0.0555555555556,-0.34,0.0,0.38,297.960000038147,4.670000076293945
65,1517152966.67,43.0,0.13725490196078433,0.15294117647058825,10.1875,-9.1875,19.75,0.0,0.0,1.0,0.0,-7.375,-55.1875,-33.375,-0.174444444444,0.0288888888889,-0.004444444444439999,-0.6,-0.67,-0.61,302.6400001049042,4.680000066757202
66,1517152971.35,44.0,0.1450980392156863,0.16862745098039217,6.0,-10.75,19.875,0.0,0.0,1.0,0.0,-5.75,-53.5,-33.1875,-0.0144444444444,0.0511111111111,0.00666666666667,-0.26,0.68,-0.1,307.3199999332428,4.679999828338623
67,1517152976.02,45.0,0.1411764705882353,0.1411764705882353,6.75,-9.75,20.625,0.0,0.0,1.0,0.0,-9.1875,-53.0625,-33.75,-0.0333333333333,-0.0211111111111,-0.0155555555556,-1.53,-0.42,-0.5,311.99000000953674,4.670000076293945
68,1517152980.67,27.0,0.21176470588235294,0.1450980392156863,5.125,-17.4375,21.375,0.0,0.0,1.0,0.0,-10.6875,-22.375,-26.0625,0.0188888888889,0.12,-0.384444444444,-0.05,-0.55,-0.48,316.6400001049042,4.650000095367432
69,1517152985.32,20.0,0.4980392156862745,0.1450980392156863,75.25,-7.0,29.1875,0.0,0.0,1.0,0.0,-15.0,-2.375,-18.25,0.126666666667,0.025555555555599997,-0.0377777777778,-1.55,1.22,1.14,321.289999961853,4.6499998569488525
70,1517152989.98,23.0,0.17254901960784313,0.1450980392156863,84.0625,-8.375,26.5,0.0,0.0,1.0,0.0,-16.5625,-2.5,-18.0,-0.0522222222222,-0.113333333333,0.238888888889,0.23,-0.15,0.24,325.9500000476837,4.6600000858306885
71,1517152994.65,10.0,0.2,0.1450980392156863,37.625,-13.25,13.8125,2.0,0.0,1.0,0.0,6.5,12.6875,-7.25,0.011111111111099999,0.0377777777778,0.0144444444444,-0.1,-0.66,-0.1,330.62000012397766,4.670000076293945
72,1517152999.31,10.0,0.16862745098039217,0.1450980392156863,345.875,-11.5,22.375,0.0,0.0,1.0,0.0,6.0,0.375,-26.5,-0.012222222222200001,-0.0188888888889,-0.025555555555599997,-0.19,0.0,0.12,335.27999997138977,4.659999847412109
73,1517153003.96,9.0,0.24705882352941178,0.1450980392156863,355.125,-14.1875,21.6875,0.0,0.0,1.0,0.0,12.375,13.25,-37.375,-0.1,-0.18,0.36,-0.03,0.14,-0.09,339.9300000667572,4.650000095367432
74,1517153008.59,9.0,0.17647058823529413,0.1411764705882353,295.5625,-9.6875,16.3125,0.0,0.0,1.0,0.0,12.5,-10.75,-3.1875,-0.011111111111099999,0.0011111111111099998,0.008888888888889999,0.55,0.42,0.15,344.55999994277954,4.629999876022339
75,1517153013.26,10.0,0.24313725490196078,0.16470588235294117,268.5,-12.8125,21.8125,0.0,0.0,1.0,0.0,15.0,35.0,-22.75,-0.0388888888889,-0.0933333333333,0.15222222222200002,-0.26,0.26,0.0,349.2300000190735,4.670000076293945
76,1517153017.9,9.0,0.19607843137254902,0.1450980392156863,236.5,-12.5,13.4375,0.0,0.0,1.0,0.0,14.5625,-16.0625,-20.25,-0.0544444444444,-0.0477777777778,0.114444444444,-0.49,-0.75,-0.18,353.87000012397766,4.640000104904175
78,1517153027.2,3.0,0.27058823529411763,0.1450980392156863,145.9375,-10.875,21.9375,0.0,0.0,1.0,0.0,-11.1875,-45.5625,-30.875,-0.00666666666667,-0.004444444444439999,-0.005555555555560001,0.11,-0.14,0.13,363.17000007629395,9.299999952316284
79,1517153031.84,2.0,0.6470588235294118,0.18823529411764706,118.375,-7.875,20.75,0.0,0.0,1.0,0.0,-4.1875,-31.5625,-34.875,-0.02,0.011111111111099999,-0.005555555555560001,-0.53,0.14,0.13,367.80999994277954,4.639999866485596
80,1517153036.5,16.0,0.19215686274509805,0.1450980392156863,81.0,-5.1875,21.875,0.0,0.0,1.0,0.0,-1.5625,-13.5625,2.25,0.07333333333330001,0.108888888889,-0.287777777778,0.2,-0.05,0.23,372.47000002861023,4.6600000858306885
81,1517153041.15,11.0,0.3764705882352941,0.1607843137254902,144.4375,-7.5625,31.0625,1.0,0.0,1.0,0.0,-2.875,-11.25,4.875,-0.0355555555556,-0.04333333333330001,0.022222222222199998,-0.26,1.29,-0.98,377.12000012397766,4.650000095367432
82,1517153045.79,13.0,0.2549019607843137,0.1450980392156863,168.1875,-10.125,19.375,0.0,0.0,1.0,0.0,7.25,-26.875,-1.1875,0.0155555555556,0.0377777777778,-0.04333333333330001,0.9,0.05,0.0,381.75999999046326,4.639999866485596
83,1517153050.46,9.0,0.4470588235294118,0.2235294117647059,178.625,-9.75,26.875,1.0,0.0,1.0,0.0,18.5,-16.0625,-0.875,-0.0388888888889,0.0155555555556,-0.0511111111111,-0.24,0.26,0.25,386.4300000667572,4.670000076293945
84,1517153055.08,22.0,0.1568627450980392,0.1450980392156863,268.25,-4.9375,22.0625,0.0,0.0,1.0,0.0,21.5,-11.6875,0.75,0.0422222222222,0.0211111111111,0.0211111111111,-0.1,0.18,0.06,391.0499999523163,4.619999885559082
85,1517153059.74,8.0,0.28627450980392155,0.1411764705882353,265.4375,-14.5,20.4375,0.0,0.0,1.0,0.0,23.5,-13.0,2.0,0.008888888888889999,0.0,0.0033333333333300003,-0.03,-0.14,-0.21,395.710000038147,4.6600000858306885
88,1517153073.71,1.0,0.26666666666666666,0.1450980392156863,265.9375,-18.875,20.25,0.0,0.0,1.0,0.0,24.1875,-12.1875,3.0,0.0344444444444,0.0,0.005555555555560001,-0.01,0.26,0.26,409.6800000667572,13.97000002861023
90,1517153082.99,3.0,0.26666666666666666,0.1450980392156863,268.75,-9.8125,18.5625,0.0,3.0,1.0,0.0,21.5625,-11.5,4.0625,0.008888888888889999,-0.0011111111111099998,0.005555555555560001,-0.15,0.14,0.18,418.960000038147,9.27999997138977
98,1517153120.28,7.0,0.5254901960784314,0.2196078431372549,262.125,-4.75,18.0,0.0,3.0,1.0,0.0,4.5625,-32.5,-22.875,0.0488888888889,-0.0933333333333,0.236666666667,-0.37,0.87,0.64,456.25,37.28999996185303
99,1517153124.94,31.0,0.47058823529411764,0.20392156862745098,194.0,-3.875,11.5,0.0,3.0,1.0,0.0,-3.5,-26.5,-22.5625,0.07888888888889999,0.022222222222199998,0.022222222222199998,-0.34,0.72,-0.49,460.9100000858307,4.6600000858306885
100,1517153129.62,39.0,0.13333333333333333,0.1568627450980392,187.125,-6.3125,18.0,0.0,3.0,1.0,0.0,-4.875,-25.25,-24.5,0.0422222222222,0.03,-0.0177777777778,-0.18,0.61,0.65,465.5899999141693,4.679999828338623
101,1517153134.29,32.0,0.14901960784313725,0.1450980392156863,191.6875,-11.5,21.8125,0.0,3.0,1.0,0.0,-3.5,-25.0,-26.375,-0.005555555555560001,-0.0033333333333300003,-0.004444444444439999,-0.06,-0.04,0.05,470.25999999046326,4.670000076293945
102,1517153138.98,24.0,0.18823529411764706,0.1450980392156863,189.125,-12.5625,20.9375,0.0,3.0,1.0,0.0,-5.5625,-25.875,-22.6875,0.03,-0.0011111111111099998,0.005555555555560001,0.14,-0.1,0.2,474.9500000476837,4.690000057220459
103,1517153143.63,18.0,0.23529411764705882,0.1450980392156863,188.5625,-12.5,20.625,0.0,3.0,1.0,0.0,-5.25,-24.875,-24.5,-0.01,0.025555555555599997,0.01,-0.27,-0.39,0.45,479.60000014305115,4.650000095367432
104,1517153148.26,12.0,0.2549019607843137,0.1411764705882353,188.3125,-13.0,21.4375,0.0,3.0,1.0,0.0,-9.6875,-76.0,-42.6875,0.0033333333333300003,0.0033333333333300003,0.00666666666667,0.0,0.02,0.4,484.2300000190735,4.629999876022339
