,date,speed,engine_load,throttle,heading,roll,pitch,sys,gyro,accel,mag,magx,magy,magz,gyrx,gyry,gyrz,linaccx,linaccy,linaxxz,time,time_diff
10,1517190852.19,14.0,0.2980392156862745,0.1450980392156863,231.9375,-14.125,3.6875,0.0,0.0,1.0,0.0,5.0625,22.75,-14.375,-0.013333333333299998,-0.0033333333333300003,0.0011111111111099998,-0.3,-0.06,-0.03,46.59000015258789,4.650000095367432
14,1517190870.85,18.0,0.5411764705882353,0.2549019607843137,231.4375,-27.6875,2.6875,0.0,0.0,1.0,0.0,-22.25,31.875,-20.0,-0.022222222222199998,0.0033333333333300003,0.0022222222222199996,-0.51,0.04,0.11,65.25,18.65999984741211
15,1517190875.5,35.0,0.7098039215686275,0.2823529411764706,232.125,-26.0625,2.5625,0.0,0.0,1.0,0.0,-20.1875,33.6875,-23.25,-0.05,0.0188888888889,0.005555555555560001,-0.42,-0.44,1.04,69.90000009536743,4.650000095367432
16,1517190880.16,52.0,0.6823529411764706,0.23921568627450981,231.875,-25.0625,3.3125,0.0,0.0,1.0,0.0,-19.0,31.875,-21.75,-0.0022222222222199996,-0.0422222222222,-0.0022222222222199996,0.43,0.2,1.17,74.56000018119812,4.6600000858306885
17,1517190884.79,60.0,0.6745098039215687,0.2549019607843137,230.875,-24.9375,3.4375,0.0,0.0,1.0,0.0,-19.5625,32.375,-22.5,-0.012222222222200001,0.044444444444399996,-0.004444444444439999,0.41,0.39,0.75,79.19000005722046,4.629999876022339
18,1517190889.45,65.0,0.4980392156862745,0.2235294117647059,231.1875,-24.625,3.3125,0.0,0.0,1.0,0.0,-18.1875,32.0625,-23.6875,0.0011111111111099998,0.01,-0.00777777777778,0.4,0.46,1.26,83.85000014305115,4.6600000858306885
19,1517190894.1,64.0,0.5019607843137255,0.20784313725490197,230.9375,-23.8125,3.6875,0.0,0.0,1.0,0.0,-18.75,33.0625,-23.1875,-0.013333333333299998,-0.044444444444399996,0.00777777777778,-0.13,-0.91,0.99,88.5,4.6499998569488525
20,1517190898.76,61.0,0.5372549019607843,0.23137254901960785,231.1875,-21.6875,3.3125,0.0,0.0,1.0,0.0,-18.0625,34.5,-21.375,0.0011111111111099998,0.012222222222200001,0.012222222222200001,-0.05,-0.14,0.15,93.16000008583069,4.6600000858306885
21,1517190903.42,61.0,0.4549019607843137,0.19607843137254902,230.875,-21.625,4.5,0.0,0.0,1.0,0.0,-18.0,33.875,-22.0625,-0.111111111111,0.008888888888889999,-0.00777777777778,0.41,0.39,-0.91,97.82000017166138,4.6600000858306885
22,1517190908.02,55.0,0.1450980392156863,0.1607843137254902,231.0,-20.375,4.25,0.0,0.0,1.0,0.0,-20.0625,33.5,-22.5625,-0.0866666666667,-0.0455555555556,-0.005555555555560001,0.14,-0.19,-0.77,102.42000007629395,4.599999904632568
23,1517190912.68,46.0,0.16470588235294117,0.1450980392156863,231.125,-18.9375,3.5625,0.0,0.0,1.0,0.0,-20.0625,31.5625,-24.5625,-0.041111111111099996,0.012222222222200001,0.022222222222199998,-0.26,0.0,-0.12,107.08000016212463,4.6600000858306885
24,1517190917.35,42.0,0.16862745098039217,0.1411764705882353,230.375,-16.8125,3.5,0.0,0.0,1.0,0.0,-19.5,29.25,-24.1875,-0.0388888888889,0.00777777777778,-0.01,-0.67,-0.24,-0.48,111.75,4.669999837875366
25,1517190921.99,40.0,0.16862745098039217,0.1450980392156863,230.6875,-16.3125,1.8125,0.0,0.0,1.0,0.0,-16.75,31.0,-23.0625,0.0155555555556,-0.008888888888889999,0.005555555555560001,0.91,0.76,0.31,116.39000010490417,4.640000104904175
