1520612302.56,25 kph,72.1568627451 percent,27.4509803922 percent,2959.0 revolutions_per_minute,41.25,-37.125,-9.75,0,0,0,0,-14.5,-15.375,-12.75,0.235555555556,-0.192222222222,-0.374444444444,0.4,4.14,-0.69
1520612302.77,27 kph,None,29.4117647059 percent,3069.0 revolutions_per_minute,47.875,-35.75,-8.3125,0,0,0,0,-11.6875,-16.875,-11.375,0.116666666667,-0.13,-0.343333333333,0.6,3.46,-1.11
1520612302.97,29 kph,88.6274509804 percent,29.4117647059 percent,2510.0 revolutions_per_minute,51.5625,-35.0,-6.625,0,0,0,0,-9.1875,-16.6875,-9.6875,0.0288888888889,-0.0888888888889,-0.261111111111,-0.68,2.31,-0.43
1520612303.17,30 kph,83.9215686275 percent,32.1568627451 percent,None,53.9375,-34.625,-5.6875,0,0,0,0,-8.5,-16.75,-9.0625,0.0211111111111,-0.0244444444444,-0.154444444444,-0.42,1.16,-0.27
1520612303.39,32 kph,83.9215686275 percent,32.5490196078 percent,2528.0 revolutions_per_minute,55.4375,-34.4375,-5.0,0,0,0,0,-6.0625,-16.1875,-9.75,0.0633333333333,-0.0111111111111,-0.0811111111111,-0.19,1.2,0.14
1520612303.55,None,81.9607843137 percent,32.1568627451 percent,2591.0 revolutions_per_minute,56.125,-34.3125,-4.625,0,0,0,0,-6.875,-16.0625,-13.0,-0.0288888888889,-0.01,-0.0422222222222,-0.07,0.94,-0.42
1520612303.73,34 kph,80.0 percent,30.9803921569 percent,2621.0 revolutions_per_minute,56.4375,-34.25,-4.5,0,0,0,0,-6.25,-16.375,-10.0625,0.0355555555556,-0.01,-0.0233333333333,-0.58,2.11,0.42
1520612303.92,36 kph,80.0 percent,29.4117647059 percent,2639.0 revolutions_per_minute,56.25,-34.5,-5.625,0,0,0,0,-5.75,-16.0625,-11.25,0.0444444444444,-0.00111111111111,-0.00777777777778,-0.27,1.65,-0.4
1520612304.12,37 kph,73.7254901961 percent,28.2352941176 percent,2628.0 revolutions_per_minute,55.8125,-34.625,-7.6875,0,0,0,0,-5.5,-17.5625,-9.75,-0.0244444444444,-0.02,0.00666666666667,-0.05,1.7,-0.56
1520612304.31,38 kph,72.1568627451 percent,27.0588235294 percent,2654.0 revolutions_per_minute,55.5,-34.5625,-8.875,0,0,0,0,-5.5,-13.875,-10.0625,-0.0122222222222,-0.0111111111111,-0.00333333333333,0.08,1.77,0.03
1520612304.51,None,62.7450980392 percent,25.8823529412 percent,2697.0 revolutions_per_minute,55.4375,-34.5625,-8.75,0,0,0,0,-5.0625,-15.6875,-10.0625,-0.00333333333333,-0.00777777777778,0.0111111111111,0.04,0.7,0.56
1520612304.68,None,62.7450980392 percent,25.8823529412 percent,2739.0 revolutions_per_minute,55.375,-34.5625,-8.8125,0,0,0,0,-4.75,-16.375,-10.5625,-0.0155555555556,0.00111111111111,0.00444444444444,0.1,0.86,0.74
1520612304.86,None,61.9607843137 percent,26.2745098039 percent,None,55.125,-34.25,-9.875,0,0,0,0,-4.75,-13.875,-9.375,-0.00777777777778,0.00888888888889,0.0111111111111,0.09,0.3,0.28
1520612305.02,None,None,26.2745098039 percent,2822.0 revolutions_per_minute,55.0,-34.1875,-10.125,0,0,1,0,-6.1875,-16.375,-8.5625,-0.0233333333333,0.00333333333333,0.00333333333333,0.34,0.31,-0.01
1520612305.19,43 kph,None,None,2874.0 revolutions_per_minute,54.6875,-33.6875,-11.125,0,0,1,0,-7.25,-15.0,-10.5625,-0.02,-0.00888888888889,0.00888888888889,0.65,0.45,0.09
1520612305.36,43 kph,62.3529411765 percent,26.2745098039 percent,2919.0 revolutions_per_minute,54.5625,-33.5625,-11.375,0,0,1,0,-7.0,-15.25,-11.25,0.02,0.01,0.00444444444444,0.25,0.42,-0.16
